Student ID,Age,Gender,High School GPA,University - Ranking,University - GPA,Field of Study,Internships Completed,Projects Completed,Certifications,Job Offers,Starting Salary,Current Job Level,Entrepreneurship
S01041,18,Male,3.35,565,3.16,Engineering,0,4,2,2,42400,Senior,No
S01285,18,Female,3.89,213,3.99,Business,2,6,5,0,92400,Executive,No
S01483,18,Female,3.39,751,3.82,Computer Science,0,2,1,2,52000,Executive,Yes
S01648,28,Female,2.54,941,2.33,Medicine,1,5,1,5,49900,Entry,No
S02214,26,Female,2.88,163,3.55,Engineering,3,4,4,1,35900,Entry,No
S02775,26,Male,2.6,620,3.1,Medicine,0,8,1,0,36100,Senior,No
S03090,23,Female,2.81,740,3.18,Arts,3,3,4,3,46600,Entry,Yes
S03971,24,Male,3.85,742,2.5,Arts,1,8,2,3,53800,Entry,No
S00402,26,Female,3.66,843,3.38,Medicine,0,4,5,5,32800,Mid,No
S00939,28,Female,2.99,89,2.01,Mathematics,2,2,0,0,25100,Entry,No
S01744,28,Female,3.12,169,3.45,Business,1,6,5,5,36900,Mid,No
S02526,23,Male,3.01,107,3.59,Engineering,4,4,4,5,54600,Entry,No
S03351,28,Male,2.72,420,3.74,Business,1,1,3,3,66500,Entry,No
S03568,18,Male,2.04,687,2.43,Computer Science,2,2,5,0,63800,Executive,No
S03849,26,Male,2.26,466,3.02,Engineering,1,6,0,1,53200,Senior,No
S03892,22,Female,2.47,430,3.84,Mathematics,0,3,2,5,46700,Entry,No
S03986,25,Female,3.53,428,2.62,Arts,3,6,3,3,60600,Mid,No
S04465,23,Female,3.52,368,3,Mathematics,1,3,2,3,66800,Entry,No
S04965,18,Female,3.16,555,2.06,Arts,3,0,2,4,45600,Entry,No
S00133,20,Female,2.13,941,3.62,Arts,1,0,2,0,61000,Entry,No
S00266,21,Female,3.08,737,2.42,Law,0,7,5,1,59500,Mid,Yes
S00687,29,Male,2.75,953,2.05,Medicine,4,2,4,1,56400,Mid,No
S01632,28,Male,2.21,339,3.03,Business,2,9,0,5,40100,Mid,No
S02157,24,Male,2.5,953,2.05,Business,4,6,0,3,56000,Mid,No
S03235,23,Male,2.79,950,3.65,Medicine,0,6,0,0,66900,Entry,Yes
S03238,20,Female,3.01,760,2.59,Arts,2,8,3,1,57000,Entry,No
S03689,22,Male,3.55,457,2.93,Mathematics,4,7,0,0,51200,Mid,Yes
S04724,26,Male,3.35,64,3.78,Computer Science,1,0,3,2,58900,Entry,Yes
S01094,22,Male,3.45,841,2.9,Medicine,3,4,4,2,40200,Mid,No
S02690,28,Female,3.36,970,3.86,Computer Science,3,5,2,4,28200,Entry,No
S03100,22,Female,3.09,212,2.99,Arts,0,9,3,4,63900,Senior,Yes
S03320,28,Female,2.28,998,2.9,Business,1,6,1,5,56100,Entry,No
S03780,20,Female,3.53,152,3.02,Business,3,0,5,3,25300,Mid,No
S04627,27,Female,2.88,462,3.12,Computer Science,1,3,1,5,36900,Mid,Yes
S04689,21,Female,2.93,680,3.04,Engineering,3,3,1,4,68200,Senior,No
S04781,28,Male,2.55,768,2.1,Computer Science,3,8,3,4,34300,Entry,No
S04909,24,Male,2.3,284,3.8,Arts,4,8,0,4,58600,Entry,No
S00878,28,Female,3.6,290,2.01,Business,1,3,5,5,35800,Senior,No
S02056,20,Male,2.14,152,3.42,Engineering,2,4,1,2,38700,Entry,No
S02721,22,Male,3.41,541,2.63,Engineering,4,8,1,0,58900,Entry,No
S04343,21,Male,3.53,240,2.09,Mathematics,3,3,5,3,49600,Entry,Yes
S04471,18,Female,3.44,43,2.48,Computer Science,2,9,3,4,65700,Entry,No
S04974,24,Female,3.2,930,2.77,Arts,2,8,3,1,52500,Entry,Yes
S00423,24,Female,2.44,549,2.73,Business,1,8,0,4,73200,Entry,No
S01731,19,Male,2.01,773,3.5,Business,0,3,4,2,25000,Mid,No
S02149,19,Female,2.95,507,2.48,Business,0,8,3,5,42400,Entry,No
S02173,22,Male,3.61,570,3.53,Arts,1,0,3,5,82800,Entry,No
S02178,22,Female,2.1,997,2.43,Medicine,0,2,2,1,25000,Entry,Yes
S03641,19,Female,2.18,618,2.51,Medicine,1,6,4,1,44500,Mid,No
S03782,18,Female,3.25,223,3.13,Engineering,0,4,2,3,46300,Senior,No
S03809,28,Female,2.85,32,2.56,Computer Science,3,5,4,3,73700,Entry,Yes
S00608,21,Male,3.26,759,3.89,Computer Science,1,8,2,3,26700,Entry,No
S01082,26,Male,2.6,349,2.03,Arts,3,9,0,2,33100,Entry,No
S01246,19,Female,2.21,526,2.91,Law,1,9,3,0,29400,Entry,No
S01329,28,Female,2.1,889,2.42,Computer Science,4,9,4,1,49500,Mid,No
S01746,22,Female,3.24,963,3.38,Computer Science,2,5,5,3,72000,Mid,No
S03080,24,Female,2.4,631,2.47,Medicine,3,0,0,5,76100,Entry,No
S04219,26,Female,2.85,817,2.44,Law,4,9,4,5,30500,Senior,No
S00494,20,Female,3.43,258,2.68,Medicine,3,4,1,0,46500,Entry,No
S01334,20,Female,3.33,12,3.24,Engineering,2,8,2,2,59600,Mid,Yes
S01683,20,Female,2.62,43,2.34,Medicine,0,6,4,1,50000,Mid,No
S02507,20,Male,2.58,761,3.48,Business,3,9,3,4,80500,Entry,No
S03688,22,Male,2.35,508,3.48,Mathematics,1,8,2,2,48800,Entry,Yes
S00914,27,Male,2.8,316,2.84,Medicine,3,6,0,2,43500,Executive,No
S00945,28,Male,2.99,844,3.22,Mathematics,1,1,0,2,37600,Mid,Yes
S04277,25,Female,2.07,270,2.77,Computer Science,0,1,3,0,61400,Mid,No
S04310,18,Male,3.78,557,2.62,Business,1,1,2,5,62400,Mid,No
S04735,18,Female,2.08,892,2.33,Business,4,6,2,2,68400,Entry,No
S00622,29,Male,2.08,455,3,Law,3,7,4,5,49600,Mid,No
S00700,23,Male,3.86,566,2.1,Medicine,1,3,0,5,59600,Entry,No
S02172,19,Male,3.71,472,2.32,Arts,4,1,1,5,40200,Entry,Yes
S02237,18,Male,2.66,19,3.82,Law,2,5,4,3,43900,Mid,No
S02403,20,Female,2.33,177,3.72,Arts,0,5,3,1,56200,Mid,No
S02745,26,Female,2.74,355,3.27,Arts,2,5,5,4,56300,Entry,No
S03432,23,Male,2.42,487,2.14,Arts,4,3,2,4,41000,Executive,No
S04937,18,Female,2.47,348,3.73,Engineering,0,1,1,0,26600,Entry,No
S04998,19,Female,3.45,720,2.52,Law,3,5,5,2,49500,Mid,No
S00050,24,Male,3.29,759,3.85,Law,0,1,5,1,52000,Mid,No
S00134,29,Male,3.72,98,2.37,Business,1,2,0,2,50300,Mid,No
S00841,24,Male,2.81,357,3.3,Arts,1,5,1,2,52400,Entry,No
S01070,25,Male,3.16,848,2.28,Mathematics,0,8,4,0,79800,Entry,No
S01782,27,Male,3.11,76,3.27,Law,2,3,4,0,53700,Mid,No
S02204,26,Female,2.64,93,2.4,Arts,3,9,2,5,31300,Mid,No
S02523,29,Female,3.91,508,2.07,Computer Science,2,1,5,4,52600,Entry,Yes
S03538,18,Female,3.56,479,2.01,Medicine,4,1,4,2,25600,Entry,No
S03888,18,Male,3.23,876,3.17,Mathematics,0,9,3,3,54600,Entry,No
S04001,22,Male,3.89,402,3.64,Engineering,2,1,5,2,36900,Entry,No
S04046,21,Male,3.62,898,2.47,Medicine,0,8,1,4,38600,Executive,No
S00324,23,Female,3.7,302,3.08,Computer Science,3,5,4,5,44700,Senior,No
S01747,27,Female,2.46,269,2.02,Engineering,4,9,3,1,50400,Senior,No
S03016,20,Female,3.56,393,3.33,Computer Science,1,0,0,1,44700,Entry,No
S00258,21,Female,3.19,302,3.94,Computer Science,2,3,2,3,27000,Entry,No
S00830,29,Male,3.9,359,3.22,Mathematics,4,5,0,5,30500,Mid,Yes
S01635,22,Female,2.61,266,3.69,Mathematics,0,1,1,1,59800,Senior,No
S02552,18,Female,2.75,668,3.43,Arts,4,8,4,1,62000,Entry,Yes
S02840,25,Female,3.97,182,3.65,Medicine,4,5,4,4,32100,Entry,No
S03008,21,Male,2.28,290,3.9,Business,4,6,3,2,44800,Entry,No
S03082,18,Female,3.51,305,3.08,Computer Science,4,3,4,5,47300,Senior,Yes
S00080,27,Female,2.85,388,2.96,Business,3,7,5,2,71900,Entry,No
S01252,28,Male,3.89,216,3.53,Engineering,1,1,4,0,39500,Senior,Yes
S01424,27,Male,3.47,864,2.99,Mathematics,0,9,0,5,54100,Entry,No
S02391,22,Male,3.45,909,3.14,Arts,1,4,5,5,37500,Mid,Yes
S02748,20,Female,2.77,145,3.59,Mathematics,1,6,0,1,37200,Mid,No
S01643,19,Female,2.02,926,3.3,Law,4,9,1,0,31000,Senior,No
S01838,20,Male,3.3,490,3.02,Computer Science,4,6,5,1,50200,Entry,No
S02854,22,Male,2.83,54,2.52,Arts,2,9,5,1,57400,Senior,Yes
S03656,21,Male,3.69,398,2.44,Medicine,3,2,2,0,29300,Mid,No
S03889,18,Female,3.02,759,2.17,Business,4,2,0,1,63800,Entry,No
S04862,20,Male,3.19,529,3.6,Medicine,4,5,4,2,54600,Mid,No
S00180,24,Male,3.91,673,3.74,Engineering,0,0,2,3,40300,Entry,No
S01130,20,Female,3.66,185,3,Business,2,3,1,0,73300,Senior,Yes
S01885,24,Female,3.28,335,3.28,Law,4,9,5,1,62100,Entry,No
S04034,19,Female,3.91,294,2.19,Engineering,4,4,2,4,47500,Entry,Yes
S04150,23,Male,2.62,564,2.28,Computer Science,4,7,1,1,44400,Entry,Yes
S04668,19,Male,3.46,842,3.87,Computer Science,0,4,4,1,59700,Entry,No
S04979,20,Male,2.84,635,3.37,Business,2,9,5,0,48500,Mid,No
S00960,24,Male,2.26,688,3.72,Engineering,4,3,0,5,55300,Senior,No
S04120,25,Female,2.73,42,2.04,Mathematics,4,9,5,0,64000,Entry,Yes
S00225,29,Male,3.07,854,2.21,Medicine,3,8,2,1,67200,Mid,No
S00377,18,Male,2.29,147,3.09,Mathematics,1,3,3,2,49000,Entry,No
S00595,24,Female,2.02,997,3.05,Law,4,8,3,5,32200,Entry,No
S01497,28,Male,3.85,714,3.09,Business,0,7,2,1,49900,Entry,No
S01776,29,Female,2.55,503,2.18,Medicine,3,7,5,3,57900,Entry,No
S03480,22,Male,3.36,955,3.08,Mathematics,0,0,2,3,57600,Mid,No
S03744,28,Male,2.91,140,3.61,Law,4,9,4,2,45800,Mid,No
S01308,24,Male,2.99,545,3.37,Computer Science,0,4,4,2,58300,Entry,No
S03102,23,Female,2.91,726,2.98,Medicine,2,8,3,3,30300,Entry,No
S03222,26,Male,2.04,77,3.81,Medicine,4,0,5,1,36300,Senior,No
S03306,21,Male,3.58,612,2.9,Business,2,7,0,2,38600,Entry,No
S03602,29,Male,3.95,334,2.93,Business,2,6,4,0,55000,Mid,No
S03861,23,Female,2.75,463,3.12,Mathematics,4,4,4,5,30600,Senior,Yes
S04490,23,Female,2.72,336,2.15,Mathematics,4,7,3,3,45500,Senior,No
S04558,19,Male,3.25,857,2.88,Medicine,2,1,2,5,62000,Senior,No
S01359,21,Male,3.28,234,2.45,Law,0,3,0,2,40800,Senior,Yes
S01634,22,Male,2.01,932,3.66,Mathematics,3,3,2,2,25400,Entry,No
S01915,28,Male,3.81,837,3.95,Mathematics,4,4,3,0,51300,Entry,No
S03645,23,Female,3.85,761,3.1,Law,1,7,4,1,55400,Entry,No
S04139,21,Male,2.36,30,3.26,Medicine,1,2,1,0,46900,Entry,No
S04153,28,Male,2.03,465,2.89,Arts,1,3,5,2,56200,Entry,No
S00663,18,Male,2.9,3,3.27,Computer Science,0,5,0,0,50700,Entry,No
S01798,18,Male,3.44,600,2.19,Medicine,4,3,2,3,66500,Entry,No
S01887,29,Female,3.7,626,3.49,Engineering,3,9,5,1,47000,Entry,No
S03475,29,Male,3.97,451,2.21,Medicine,3,7,5,5,44100,Senior,No
S00673,20,Male,2.55,259,3.57,Medicine,1,6,2,3,45300,Entry,No
S00723,20,Female,2.97,919,2.69,Arts,2,2,2,1,70200,Executive,No
S02766,22,Female,2.18,265,3.57,Arts,1,8,0,0,75500,Mid,No
S03045,21,Male,2.73,941,3.47,Computer Science,2,5,4,1,38400,Entry,No
S04041,29,Female,3.32,651,3.94,Arts,2,7,2,3,62700,Entry,No
S00823,23,Female,3.31,265,3.9,Medicine,1,2,2,4,72000,Mid,No
S01739,29,Female,3.13,572,3.3,Computer Science,3,4,0,0,40200,Mid,No
S02357,21,Female,2.86,981,3.34,Business,0,5,3,0,44000,Senior,No
S00188,26,Male,3.03,400,2.04,Arts,3,3,1,1,43900,Entry,No
S00635,24,Male,3.22,214,2.37,Medicine,2,5,5,1,54000,Entry,No
S00709,29,Female,3,840,3.91,Mathematics,3,2,4,2,40100,Mid,No
S02090,25,Female,3.79,352,3.86,Business,3,2,3,4,45500,Entry,Yes
S02548,26,Female,3.78,48,2.77,Computer Science,0,9,1,3,69600,Entry,Yes
S03304,22,Female,3.61,962,3.69,Business,1,4,1,1,37100,Entry,No
S04213,28,Male,2.32,92,2.56,Arts,3,6,5,5,60000,Mid,No
S04697,21,Male,3.39,998,3.39,Engineering,2,3,3,4,48600,Mid,No
S00235,27,Male,3.08,69,3.4,Business,4,6,4,1,53900,Mid,No
S00577,26,Male,2.19,55,3.28,Computer Science,4,4,1,0,72100,Entry,No
S00795,22,Male,3.03,656,3.73,Engineering,3,3,1,0,25000,Mid,No
S01117,26,Male,3.2,737,2.29,Mathematics,1,4,1,3,44200,Entry,No
S02358,29,Female,3.08,328,2.12,Arts,1,1,3,4,25000,Mid,No
S03247,22,Female,3.02,732,2.34,Engineering,0,3,4,1,53900,Entry,Yes
S03470,18,Male,2.04,921,2.64,Law,1,8,4,1,41700,Entry,No
S03709,24,Male,2.9,874,2.16,Engineering,4,6,1,4,70400,Senior,Yes
S04435,28,Male,2.52,196,2.7,Mathematics,0,6,1,1,44800,Entry,No
S04908,24,Male,3.68,168,2.29,Law,1,5,4,1,46100,Entry,No
S01324,26,Female,3.48,573,2.28,Mathematics,1,8,4,5,72000,Entry,No
S01458,28,Female,3.98,287,2.43,Business,3,0,3,0,69500,Entry,No
S01846,21,Female,3.56,138,3.37,Business,1,0,4,5,56000,Mid,No
S02307,18,Female,3.3,154,3.85,Medicine,2,5,3,1,60500,Entry,No
S02639,24,Male,2.05,339,2.8,Mathematics,0,3,3,2,55200,Entry,No
S03683,28,Female,3.06,612,3.56,Mathematics,2,1,1,1,39100,Mid,No
S04483,26,Female,2.27,83,3.32,Law,1,3,4,2,37000,Entry,No
S00406,27,Female,3.01,319,2.54,Engineering,2,6,3,3,35400,Entry,No
S00814,25,Male,2.92,831,3.22,Engineering,2,2,0,5,65200,Entry,No
S00895,19,Female,3.67,194,2.46,Computer Science,2,3,5,2,39200,Entry,No
S01809,21,Female,2.64,164,2.82,Computer Science,0,2,5,3,66300,Mid,No
S02144,20,Female,3.95,981,2.54,Business,0,2,5,2,25000,Entry,No
S02190,27,Female,2.64,445,3.41,Law,0,8,3,0,36700,Mid,No
S03084,19,Male,3.38,724,2.56,Business,0,1,2,1,31300,Mid,No
S03442,26,Male,2.88,495,3.75,Medicine,3,3,1,5,44700,Entry,No
S04528,22,Male,2.05,845,2.51,Computer Science,3,0,4,1,38100,Mid,No
S04648,29,Female,2.43,661,3.55,Arts,4,8,2,5,37800,Entry,No
S04703,27,Male,3.9,720,2.18,Medicine,0,5,4,3,44800,Mid,No
S00849,28,Female,2.82,458,3.94,Law,2,9,0,0,33300,Entry,No
S01689,22,Female,2.07,590,2.61,Computer Science,1,8,1,3,33800,Entry,No
S02199,18,Female,2.6,180,2.59,Business,4,8,2,3,30300,Entry,No
S03272,18,Male,2.89,772,3.77,Law,0,2,5,3,65800,Entry,No
S03321,28,Male,3.1,286,2.33,Arts,4,0,4,4,42700,Senior,No
S00919,26,Female,3.69,177,2.83,Arts,3,2,3,1,28400,Entry,No
S01212,23,Male,3.06,794,2.81,Mathematics,0,8,4,4,59900,Mid,No
S01443,27,Male,3.7,665,3.43,Computer Science,3,5,0,4,39400,Entry,No
S01602,21,Female,2.75,438,2.4,Medicine,2,7,1,4,53500,Mid,No
S02757,19,Male,3.2,450,3.64,Computer Science,0,1,3,1,56100,Entry,No
S03169,26,Female,2.42,643,2.91,Law,2,0,1,5,55900,Senior,No
S04853,18,Male,2,322,2.88,Law,3,9,3,1,58900,Senior,No
S00711,21,Male,2.57,910,2.78,Computer Science,0,3,3,4,56800,Entry,No
S00812,18,Female,3.06,678,3.31,Medicine,2,6,2,5,60200,Entry,No
S01102,27,Female,2.59,313,2.98,Mathematics,2,8,1,2,63900,Entry,No
S01124,25,Female,2.8,17,2.8,Mathematics,2,9,5,0,52600,Entry,No
S01186,29,Female,3.25,881,2.73,Business,0,3,2,2,39600,Mid,No
S01214,24,Female,3.4,209,3.51,Law,0,7,5,2,37500,Mid,No
S01314,19,Male,2.21,997,3.08,Engineering,2,3,4,1,62600,Senior,Yes
S02345,26,Female,2.43,404,3.95,Engineering,0,6,3,3,51700,Senior,No
S02475,21,Male,2.43,239,3.93,Arts,2,8,2,5,40300,Mid,No
S03131,21,Female,2.39,705,3.88,Computer Science,0,1,3,1,43100,Entry,No
S03357,21,Male,3.9,594,2.39,Business,3,5,3,5,28800,Mid,No
S03455,28,Male,2.8,130,3.72,Mathematics,3,9,5,0,46300,Entry,No
S03458,29,Female,3.68,186,2.67,Engineering,4,1,5,5,32300,Entry,No
S03808,23,Male,2.59,171,2.51,Computer Science,4,1,4,5,34300,Mid,No
S04521,26,Male,2.29,634,3.64,Law,2,9,5,5,73900,Mid,No
S04574,26,Female,2.15,147,2.18,Engineering,4,0,5,0,27800,Senior,No
S04986,19,Female,3.91,436,3.45,Law,0,1,3,1,48700,Mid,No
S00109,28,Male,3.02,713,3.39,Computer Science,1,5,2,1,33900,Senior,Yes
S00600,18,Female,3.89,397,3.41,Mathematics,4,3,0,2,51100,Mid,No
S01019,23,Male,3.3,720,2.5,Mathematics,2,6,5,1,40500,Senior,No
S01614,22,Male,3.21,965,2.13,Computer Science,4,9,0,0,60100,Entry,Yes
S01839,18,Female,3.13,5,3.81,Computer Science,4,8,3,4,46600,Entry,No
S02437,29,Female,3.55,214,3.81,Engineering,4,6,0,5,41100,Mid,No
S00037,29,Female,3.88,27,2.58,Engineering,3,0,5,1,57500,Executive,No
S00802,22,Male,3.58,997,3.04,Mathematics,2,5,3,2,61600,Entry,No
S02478,29,Male,3.5,878,3.83,Arts,3,1,2,4,62100,Entry,No
S04545,23,Female,2.9,393,3.31,Engineering,1,2,4,5,72400,Entry,No
S00286,27,Male,2.94,793,2.78,Computer Science,0,5,0,1,66800,Mid,No
S00308,25,Male,2.5,444,3.72,Medicine,4,9,5,2,52400,Entry,No
S00431,27,Male,2.35,838,2.71,Mathematics,2,2,5,5,38100,Entry,No
S01552,24,Male,3.95,730,3.97,Engineering,3,6,2,1,57100,Mid,No
S01553,26,Female,2.11,322,4,Medicine,3,0,4,4,68700,Entry,No
S02582,20,Female,2.16,811,2.4,Engineering,0,0,3,4,33000,Senior,No
S02951,21,Male,3.11,960,2.91,Engineering,0,1,1,3,70500,Mid,Yes
S03160,20,Male,3.74,199,2.12,Law,1,5,1,3,47800,Senior,No
S04543,19,Male,2.91,919,2.84,Business,3,4,3,0,64100,Entry,No
S00219,25,Male,2.91,665,3.11,Law,4,6,3,1,58800,Mid,No
S00750,23,Male,3.03,704,2.57,Mathematics,3,9,3,5,67700,Mid,No
S00831,22,Male,2.49,740,3,Law,4,4,2,5,41500,Mid,Yes
S01125,20,Male,3.9,882,2.24,Business,2,7,3,3,33200,Senior,Yes
S02064,24,Female,3.74,665,2.88,Computer Science,3,3,3,5,72800,Entry,Yes
S02277,19,Female,3.95,479,3.55,Arts,3,9,5,3,46500,Mid,No
S03840,22,Male,3.7,35,2.79,Mathematics,3,3,3,0,61900,Entry,No
S00137,28,Male,2.9,711,3.35,Business,0,4,1,5,54800,Mid,No
S01145,28,Male,2.95,248,2.78,Computer Science,1,3,0,4,41700,Mid,No
S01269,29,Male,2.99,202,3.17,Engineering,3,5,3,0,49200,Executive,Yes
S01693,25,Male,2.94,292,2.58,Medicine,3,1,5,1,45600,Entry,No
S02980,22,Male,3.52,966,3.12,Business,2,9,0,2,25000,Mid,No
S03198,29,Male,2.8,39,2.32,Law,2,4,5,1,42300,Senior,No
S04158,26,Male,2.94,412,2.95,Mathematics,3,0,0,2,54700,Executive,Yes
S04780,25,Female,3.89,877,3.43,Computer Science,0,7,0,4,66800,Entry,No
S00122,29,Female,2.51,186,2.04,Medicine,0,7,1,2,54100,Senior,No
S00604,23,Male,3.51,929,3.26,Computer Science,1,3,3,3,37200,Entry,Yes
S00974,23,Male,2.76,115,3.96,Engineering,4,3,3,2,42000,Entry,No
S02700,24,Male,3.13,68,2.5,Arts,3,1,2,0,79600,Entry,No
S03695,28,Female,3.96,929,3.24,Business,3,5,3,2,64700,Entry,No
S03696,24,Female,2.01,448,3.7,Engineering,3,2,4,3,26300,Senior,No
S04185,22,Male,3.48,59,2.85,Medicine,0,2,5,4,30100,Entry,No
S04383,25,Female,2.79,971,2.89,Arts,0,4,2,1,33600,Senior,No
S00597,26,Male,2.64,96,2.13,Mathematics,4,4,5,4,43300,Entry,Yes
S00765,25,Female,3.01,371,3.23,Mathematics,0,5,0,4,38000,Entry,No
S01149,23,Male,2.65,5,2.19,Medicine,2,4,2,1,41100,Entry,No
S02283,28,Female,2.94,357,2.9,Medicine,1,0,0,2,33300,Entry,No
S02392,19,Male,2.14,581,3.84,Arts,2,3,4,4,40100,Entry,No
S02720,21,Male,3.91,858,2.96,Engineering,4,4,2,5,73700,Entry,No
S00607,18,Female,3.28,525,3.19,Computer Science,4,3,2,3,34800,Mid,No
S00819,27,Male,3.88,510,3.67,Engineering,1,0,3,3,55600,Entry,No
S01848,20,Female,3.04,812,2.11,Computer Science,2,2,1,0,60900,Senior,Yes
S01977,23,Male,3.25,657,2.73,Law,0,1,1,3,30500,Entry,Yes
S02808,23,Male,3.06,677,2.41,Business,1,3,2,2,62300,Entry,No
S02914,21,Male,2.09,186,2.6,Law,1,6,3,0,29400,Entry,No
S03168,29,Male,3.37,551,2.23,Business,0,7,3,5,86900,Senior,Yes
S03192,18,Male,2.59,375,3.65,Computer Science,3,4,2,2,62700,Entry,No
S03659,23,Female,3.02,30,3.22,Medicine,1,1,1,4,34600,Mid,Yes
S04086,24,Male,2.41,289,2.51,Mathematics,1,9,2,1,52800,Mid,No
S04576,22,Female,2.87,504,2.27,Computer Science,4,3,1,0,47200,Entry,No
S00085,25,Male,2.52,74,2.39,Computer Science,0,3,0,1,56600,Executive,No
S01694,20,Female,3.64,214,2.61,Business,1,1,0,2,65200,Entry,No
S02050,29,Female,2.98,249,3.45,Arts,1,2,0,1,56500,Entry,No
S02576,19,Male,2.61,135,3.58,Arts,2,2,5,4,71200,Entry,No
S04756,20,Male,3.17,672,3.06,Law,1,3,4,1,72100,Senior,No
S00657,19,Female,3.29,778,2.46,Engineering,4,9,3,3,58300,Entry,No
S00982,26,Female,3.89,521,2.4,Engineering,3,8,4,0,61800,Entry,No
S00990,28,Female,2.44,810,3.69,Law,0,9,4,5,53900,Mid,Yes
S02398,18,Male,2.96,821,3.73,Business,0,4,2,0,38100,Senior,No
S03554,26,Female,3.52,298,3.08,Law,4,3,4,1,25600,Entry,No
S04568,28,Male,2.36,899,3.39,Business,2,4,5,1,45200,Senior,No
S04661,18,Female,2.01,106,2.49,Law,4,6,4,0,54300,Entry,No
S04692,26,Male,3.04,798,2.89,Mathematics,1,8,0,3,42500,Senior,No
S01120,24,Male,3.03,235,2.73,Engineering,3,2,3,5,38800,Mid,No
S03034,26,Female,3.46,45,3.5,Mathematics,2,0,3,0,56800,Entry,No
S04414,22,Male,3.1,526,2.62,Arts,4,2,5,4,34100,Entry,No
S04975,20,Female,3.42,487,3.4,Engineering,0,8,3,5,76500,Entry,Yes
S00445,25,Male,3.03,19,2.49,Engineering,0,6,1,0,65700,Executive,Yes
S00658,22,Male,3.7,843,2.99,Medicine,4,0,0,3,55100,Senior,Yes
S04665,21,Female,2.12,544,2.66,Engineering,3,1,0,1,52100,Senior,Yes
S04885,22,Male,3.01,161,3.43,Law,3,6,4,5,25000,Entry,No
S01363,18,Male,2.53,733,3.94,Medicine,1,3,3,1,47600,Entry,Yes
S01451,18,Male,2.69,985,3.51,Business,0,7,1,5,42100,Mid,No
S02342,27,Female,3.79,519,2.73,Medicine,2,9,2,4,49200,Entry,Yes
S02421,24,Male,3.36,404,2.51,Medicine,4,2,1,5,45400,Entry,Yes
S03347,29,Female,2.7,619,2.38,Mathematics,0,9,0,1,45800,Mid,No
S03441,24,Male,2.64,500,2.13,Mathematics,0,7,4,3,65000,Senior,Yes
S04358,27,Female,2.02,203,3.66,Law,0,2,0,3,54100,Mid,No
S01431,28,Male,2.28,876,3.39,Law,3,5,3,1,70600,Senior,No
S01718,23,Male,2.48,296,2.35,Computer Science,2,1,1,5,65800,Entry,No
S02272,29,Male,3.69,432,3.05,Law,1,7,5,0,43100,Senior,No
S02605,25,Male,3.22,858,3.19,Mathematics,1,0,5,1,42600,Entry,No
S02682,18,Male,3.18,659,2.45,Law,1,0,3,5,42700,Entry,Yes
S03156,19,Male,2.2,994,3.95,Computer Science,1,4,5,1,33600,Mid,No
S03788,20,Female,3.13,211,3.18,Law,4,6,3,3,58800,Mid,No
S04774,29,Female,3.09,178,3.82,Business,0,7,2,0,81900,Entry,No
S00648,18,Female,3.86,474,3.55,Arts,1,6,4,3,44800,Entry,No
S00754,22,Female,2.63,332,3.21,Law,4,0,0,0,67900,Entry,Yes
S01177,28,Male,3.96,91,2.92,Arts,1,6,1,0,81300,Entry,No
S01564,28,Male,3.61,981,3.15,Medicine,0,6,4,4,47500,Entry,No
S03850,19,Female,2.5,79,2.11,Mathematics,0,4,5,3,62300,Entry,No
S03875,29,Male,3.33,755,3.13,Mathematics,2,5,0,0,26500,Mid,No
S04135,29,Male,2.5,789,3.36,Mathematics,1,0,5,1,45200,Entry,Yes
S04207,25,Male,3.33,500,3.47,Engineering,0,6,2,0,64100,Entry,No
S04360,22,Female,3.59,904,3.19,Engineering,0,6,5,0,37400,Mid,Yes
S04761,25,Female,3.59,293,3.92,Computer Science,1,4,3,1,52100,Mid,No
S00566,26,Male,3.39,51,2.46,Law,3,0,2,1,41000,Entry,No
S02010,20,Female,2.62,117,2.63,Medicine,3,3,2,0,62300,Entry,No
S02362,19,Male,2.1,384,3.23,Law,3,3,2,4,74200,Entry,No
S03534,29,Female,3.84,649,2.76,Engineering,0,3,0,3,50400,Entry,No
S04035,20,Male,2.69,477,2.95,Engineering,1,1,5,1,68300,Mid,Yes
S00855,18,Male,2.34,81,3.14,Mathematics,4,4,0,3,25000,Mid,No
S00893,20,Female,3.87,217,2.72,Arts,0,3,2,4,58400,Entry,No
S04064,23,Female,2.1,700,2.42,Law,4,2,5,3,36900,Senior,No
S04307,22,Male,3.21,368,2.89,Business,3,9,4,3,48500,Entry,No
S00430,26,Female,2.57,316,2.68,Arts,1,2,3,2,40600,Entry,No
S00574,21,Female,2.01,666,3.84,Law,3,2,0,0,25000,Executive,No
S01010,22,Female,2.7,120,2.87,Business,2,1,0,1,44600,Senior,Yes
S02732,28,Male,2,571,2.11,Arts,2,2,2,1,43000,Senior,Yes
S02973,22,Male,3.13,582,2.67,Medicine,2,3,5,2,25000,Entry,Yes
S04427,24,Male,3.62,478,3.11,Engineering,1,2,0,2,50500,Senior,No
S04599,21,Male,3.77,303,3.43,Mathematics,1,6,3,4,61200,Entry,No
S04683,21,Female,2.19,815,2.94,Mathematics,3,8,4,5,60500,Mid,Yes
S04716,26,Female,3.28,527,2.21,Computer Science,4,6,2,1,61700,Senior,Yes
